"Dia";"Series 1"
"2020-03-20 00:00:00";28,0804166666667
"2020-03-21 00:00:00";27,65375
"2020-03-22 00:00:00";27,5291666666667
"2020-03-23 00:00:00";29,0441666666667
"2020-03-24 00:00:00";27,4145833333333
"2020-03-25 00:00:00";31,5895833333333
"2020-03-26 00:00:00";22,8233333333333
"2020-03-27 00:00:00";25,0720833333333
"2020-03-28 00:00:00";27,94125
"2020-03-29 00:00:00";19,3721739130435
"2020-03-30 00:00:00";19,0495833333333
"2020-03-31 00:00:00";20,55
"2020-04-01 00:00:00";26,2016666666667
"2020-04-02 00:00:00";23,8975
"2020-04-03 00:00:00";23,72875
"2020-04-04 00:00:00";16,24
"2020-04-05 00:00:00";8,16416666666667
"2020-04-06 00:00:00";24,83125
"2020-04-07 00:00:00";22,4545833333333
"2020-04-08 00:00:00";23,6170833333333
"2020-04-09 00:00:00";22,31625
"2020-04-10 00:00:00";19,07125
"2020-04-11 00:00:00";22,0241666666667
"2020-04-12 00:00:00";17,8179166666667
"2020-04-13 00:00:00";22,2579166666667
"2020-04-14 00:00:00";21,9516666666667
"2020-04-15 00:00:00";16,6145833333333
"2020-04-16 00:00:00";12,73375
"2020-04-17 00:00:00";14,54
"2020-04-18 00:00:00";21,2833333333333
"2020-04-19 00:00:00";13,3029166666667
"2020-04-20 00:00:00";11,1191666666667
"2020-04-21 00:00:00";9,23625
"2020-04-22 00:00:00";9,985
"2020-04-23 00:00:00";17,7533333333333
"2020-04-24 00:00:00";18,8204166666667
"2020-04-25 00:00:00";17,6341666666667
"2020-04-26 00:00:00";15,2170833333333
"2020-04-27 00:00:00";19,98875
"2020-04-28 00:00:00";18,5941666666667
"2020-04-29 00:00:00";10,6908333333333
"2020-04-30 00:00:00";7,50083333333333
"2020-05-01 00:00:00";4,62958333333333
"2020-05-02 00:00:00";11,3054166666667
"2020-05-03 00:00:00";14,1525
"2020-05-04 00:00:00";16,1458333333333
"2020-05-05 00:00:00";18,2354166666667
"2020-05-06 00:00:00";22,3916666666667
"2020-05-07 00:00:00";20,9366666666667
"2020-05-08 00:00:00";20,0483333333333
"2020-05-09 00:00:00";18,7095833333333
"2020-05-10 00:00:00";12,7054166666667
"2020-05-11 00:00:00";15,3225
"2020-05-12 00:00:00";24,2433333333333
"2020-05-13 00:00:00";25,295
"2020-05-14 00:00:00";24,4729166666667
"2020-05-15 00:00:00";20,1375
"2020-05-16 00:00:00";16,1933333333333
"2020-05-17 00:00:00";15,6208333333333
"2020-05-18 00:00:00";26,1245833333333
"2020-05-19 00:00:00";26,06
"2020-05-20 00:00:00";26,8270833333333
"2020-05-21 00:00:00";28,11875
"2020-05-22 00:00:00";29,4429166666667
"2020-05-23 00:00:00";17,47625
"2020-05-24 00:00:00";11,4925
"2020-05-25 00:00:00";23,78625
"2020-05-26 00:00:00";22,2075
"2020-05-27 00:00:00";25,04875
"2020-05-28 00:00:00";29,2854166666667
"2020-05-29 00:00:00";33,0775
"2020-05-30 00:00:00";29,7129166666667
"2020-05-31 00:00:00";29,6958333333333
"2020-06-01 00:00:00";34,2258333333333
"2020-06-02 00:00:00";34,8645833333333
"2020-06-03 00:00:00";32,675
"2020-06-04 00:00:00";24,1233333333333
"2020-06-05 00:00:00";27,70125
"2020-06-06 00:00:00";28,5166666666667
"2020-06-07 00:00:00";19,5958333333333
"2020-06-08 00:00:00";27,0041666666667
"2020-06-09 00:00:00";29,0725
"2020-06-10 00:00:00";30,72
"2020-06-11 00:00:00";23,7129166666667
"2020-06-12 00:00:00";20,2920833333333
"2020-06-13 00:00:00";21,1975
"2020-06-14 00:00:00";26,6145833333333
"2020-06-15 00:00:00";31,7616666666667
"2020-06-16 00:00:00";31,0708333333333
"2020-06-17 00:00:00";34,2633333333333
"2020-06-18 00:00:00";35,3391666666667
"2020-06-19 00:00:00";33,59625
"2020-06-20 00:00:00";31,805
"2020-06-21 00:00:00";25,9141666666667
"2020-06-22 00:00:00";30,3525
"2020-06-23 00:00:00";34,5445833333333
"2020-06-24 00:00:00";37,405
"2020-06-25 00:00:00";39,4345833333333
"2020-06-26 00:00:00";37,7641666666667
"2020-06-27 00:00:00";30,4579166666667
"2020-06-28 00:00:00";29,5345833333333
"2020-06-29 00:00:00";37,3975
"2020-06-30 00:00:00";37,575
"2020-07-01 00:00:00";37,4541666666667
"2020-07-02 00:00:00";34,5129166666667
"2020-07-03 00:00:00";34,915
"2020-07-04 00:00:00";28,6770833333333
"2020-07-05 00:00:00";25,8591666666667
"2020-07-06 00:00:00";28,39375
"2020-07-07 00:00:00";35,19875
"2020-07-08 00:00:00";37,7883333333333
"2020-07-09 00:00:00";39,945
"2020-07-10 00:00:00";37,9470833333333
"2020-07-11 00:00:00";29,1066666666667
"2020-07-12 00:00:00";28,79875
"2020-07-13 00:00:00";33,9566666666667
"2020-07-14 00:00:00";33,6225
"2020-07-15 00:00:00";31,05875
"2020-07-16 00:00:00";34,8925
"2020-07-17 00:00:00";32,1729166666667
"2020-07-18 00:00:00";30,8316666666667
"2020-07-19 00:00:00";30,4545833333333
"2020-07-20 00:00:00";35,5508333333333
"2020-07-21 00:00:00";36,0704166666667
"2020-07-22 00:00:00";40,8429166666667
"2020-07-23 00:00:00";42,0366666666667
"2020-07-24 00:00:00";36,0979166666667
"2020-07-25 00:00:00";33,3216666666667
"2020-07-26 00:00:00";29,7779166666667
"2020-07-27 00:00:00";38,2825
"2020-07-28 00:00:00";35,8891666666667
"2020-07-29 00:00:00";37,7466666666667
"2020-07-30 00:00:00";40,44625
"2020-07-31 00:00:00";42,0670833333333
"2020-08-01 00:00:00";33,5041666666667
"2020-08-02 00:00:00";28,6429166666667
"2020-08-03 00:00:00";36,6170833333333
"2020-08-04 00:00:00";35,39875
"2020-08-05 00:00:00";36,43375
"2020-08-06 00:00:00";37,3629166666667
"2020-08-07 00:00:00";38,5958333333333
"2020-08-08 00:00:00";36,9129166666667
"2020-08-09 00:00:00";34,6525
"2020-08-10 00:00:00";38,0895833333333
"2020-08-11 00:00:00";38,88
"2020-08-12 00:00:00";39,27375
"2020-08-13 00:00:00";40,5195833333333
"2020-08-14 00:00:00";36,7116666666667
"2020-08-15 00:00:00";31,5541666666667
"2020-08-16 00:00:00";29,0783333333333
"2020-08-17 00:00:00";36,2116666666667
"2020-08-18 00:00:00";38,51375
"2020-08-19 00:00:00";34,90375
"2020-08-20 00:00:00";34,4975
"2020-08-21 00:00:00";33,5845833333333
"2020-08-22 00:00:00";32,17375
"2020-08-23 00:00:00";29,2204166666667
"2020-08-24 00:00:00";38,7020833333333
"2020-08-25 00:00:00";39,8520833333333
"2020-08-26 00:00:00";39,4925
"2020-08-27 00:00:00";46,2458333333333
"2020-08-28 00:00:00";39,8004166666667
"2020-08-29 00:00:00";30,95875
"2020-08-30 00:00:00";33,7475
"2020-08-31 00:00:00";42,00625
"2020-09-01 00:00:00";46,0125
"2020-09-02 00:00:00";44,2025
"2020-09-03 00:00:00";46,1558333333333
"2020-09-04 00:00:00";43,9733333333333
"2020-09-05 00:00:00";35,2025
"2020-09-06 00:00:00";31,67375
"2020-09-07 00:00:00";39,5283333333333
"2020-09-08 00:00:00";41,5358333333333
"2020-09-09 00:00:00";46,0791666666667
"2020-09-10 00:00:00";45,0979166666667
"2020-09-11 00:00:00";46,9625
"2020-09-12 00:00:00";40,38625
"2020-09-13 00:00:00";35,0604166666667
"2020-09-14 00:00:00";43,49125
"2020-09-15 00:00:00";48,9020833333333
"2020-09-16 00:00:00";51,0483333333333
"2020-09-17 00:00:00";47,10625
"2020-09-18 00:00:00";43,38375
"2020-09-19 00:00:00";39,3370833333333
"2020-09-20 00:00:00";39,17375
"2020-09-21 00:00:00";49,25625
"2020-09-22 00:00:00";50,6666666666667
"2020-09-23 00:00:00";44,9766666666667
"2020-09-24 00:00:00";39,7166666666667
"2020-09-25 00:00:00";26,8858333333333
"2020-09-26 00:00:00";29,2470833333333
"2020-09-27 00:00:00";24,7220833333333
"2020-09-28 00:00:00";41,4325
"2020-09-29 00:00:00";48,34875
"2020-09-30 00:00:00";49,1466666666667
"2020-10-01 00:00:00";41,4766666666667
"2020-10-02 00:00:00";24,7958333333333
"2020-10-03 00:00:00";19,1333333333333
"2020-10-04 00:00:00";14,3995833333333
"2020-10-05 00:00:00";35,12375
"2020-10-06 00:00:00";40,99875
"2020-10-07 00:00:00";43,0179166666667
"2020-10-08 00:00:00";43,9541666666667
"2020-10-09 00:00:00";44,3891666666667
"2020-10-10 00:00:00";32,4895833333333
"2020-10-11 00:00:00";27,8441666666667
"2020-10-12 00:00:00";38,3758333333333
"2020-10-13 00:00:00";40,4666666666667
"2020-10-14 00:00:00";36,735
"2020-10-15 00:00:00";39,3341666666667
"2020-10-16 00:00:00";43,3254166666667
"2020-10-17 00:00:00";42,3658333333333
"2020-10-18 00:00:00";40,25625
"2020-10-19 00:00:00";35,7108333333333
"2020-10-20 00:00:00";36,0333333333333
"2020-10-21 00:00:00";36,58
"2020-10-22 00:00:00";45,22125
"2020-10-23 00:00:00";45,19
"2020-10-24 00:00:00";32,2545833333333
"2020-10-25 00:00:00";14,4583333333333
"2020-10-26 00:00:00";34,4304166666667
"2020-10-27 00:00:00";39,9516666666667
"2020-10-28 00:00:00";43,3616666666667
"2020-10-29 00:00:00";44,9425
"2020-10-30 00:00:00";41,58
"2020-10-31 00:00:00";35,7704166666667
